1.4243859740676067E9	-3.204345703125E-4	0.0144195556640625	-0.0088348388671875
1.4243859740868328E9	0.0018157958984375	0.0026702880859375	-0.0024261474609375
1.4243859741066997E9	7.476806640625E-4	0.0016021728515625	-2.899169921875E-4
1.4243859741265972E9	0.0039520263671875	-5.340576171875E-4	-2.899169921875E-4
1.4243859741464946E9	7.476806640625E-4	0.0016021728515625	7.781982421875E-4
1.4243859741663616E9	0.0018157958984375	-0.0016021728515625	7.781982421875E-4
1.424385974186259E9	0.0028839111328125	-5.340576171875E-4	-2.899169921875E-4
1.424385974206126E9	-3.204345703125E-4	0.0016021728515625	7.781982421875E-4
1.4243859742260234E9	7.476806640625E-4	-5.340576171875E-4	7.781982421875E-4
1.4243859742458904E9	0.0018157958984375	-5.340576171875E-4	7.781982421875E-4
1.4243859742657878E9	7.476806640625E-4	-5.340576171875E-4	7.781982421875E-4
1.4243859742856548E9	0.0018157958984375	5.340576171875E-4	0.0018463134765625
1.4243859743055217E9	0.0018157958984375	5.340576171875E-4	-2.899169921875E-4
1.4243859743254192E9	0.0018157958984375	-0.0016021728515625	-2.899169921875E-4
1.4243859743452861E9	0.0018157958984375	5.340576171875E-4	0.0018463134765625
1.4243859743651836E9	7.476806640625E-4	5.340576171875E-4	7.781982421875E-4
1.424385974385081E9	0.0018157958984375	-5.340576171875E-4	7.781982421875E-4
1.424385974404948E9	0.0018157958984375	-5.340576171875E-4	0.0018463134765625
1.4243859744248455E9	0.0018157958984375	-5.340576171875E-4	7.781982421875E-4
1.4243859744447124E9	0.0028839111328125	-5.340576171875E-4	7.781982421875E-4
1.4243859744646099E9	7.476806640625E-4	5.340576171875E-4	0.0018463134765625
1.4243859744844768E9	0.0018157958984375	5.340576171875E-4	-2.899169921875E-4
1.4243859745043743E9	0.0018157958984375	5.340576171875E-4	0.0018463134765625
1.4243859745242412E9	7.476806640625E-4	5.340576171875E-4	0.0018463134765625
1.4243859745441387E9	0.0039520263671875	5.340576171875E-4	-2.899169921875E-4
1.4243859745640361E9	0.0018157958984375	5.340576171875E-4	7.781982421875E-4
1.424385974583903E9	0.0018157958984375	5.340576171875E-4	7.781982421875E-4
1.4243859746038005E9	0.0018157958984375	5.340576171875E-4	7.781982421875E-4
1.424385974623698E9	-3.204345703125E-4	5.340576171875E-4	-2.899169921875E-4
1.424385974643565E9	7.476806640625E-4	-5.340576171875E-4	-2.899169921875E-4
1.4243859746634624E9	0.0018157958984375	-0.0016021728515625	7.781982421875E-4
1.4243859746833293E9	0.0018157958984375	-0.0016021728515625	-2.899169921875E-4
1.4243859747031963E9	7.476806640625E-4	0.0016021728515625	7.781982421875E-4
1.4243859747230937E9	0.0018157958984375	0.0016021728515625	-2.899169921875E-4
1.4243859747429912E9	0.0018157958984375	0.0016021728515625	-2.899169921875E-4
1.4243859747628582E9	7.476806640625E-4	0.0016021728515625	7.781982421875E-4
1.4243859747827556E9	0.0018157958984375	-0.0016021728515625	7.781982421875E-4
1.4243859748026226E9	0.0028839111328125	5.340576171875E-4	7.781982421875E-4
1.42438597482252E9	7.476806640625E-4	5.340576171875E-4	7.781982421875E-4
1.424385974842387E9	-3.204345703125E-4	5.340576171875E-4	7.781982421875E-4
1.4243859748622844E9	0.0018157958984375	5.340576171875E-4	0.0018463134765625
1.4243859748822124E9	0.0018157958984375	-5.340576171875E-4	7.781982421875E-4
1.4243859749020488E9	7.476806640625E-4	5.340576171875E-4	0.0029144287109375
1.4243859749219463E9	0.0028839111328125	-5.340576171875E-4	7.781982421875E-4
1.4243859749418132E9	0.0050201416015625	-5.340576171875E-4	0.0018463134765625
1.4243859749617107E9	-0.0013885498046875	0.0016021728515625	-2.899169921875E-4
1.4243859749815776E9	0.0018157958984375	5.340576171875E-4	-2.899169921875E-4
1.4243859750014446E9	0.0028839111328125	5.340576171875E-4	-2.899169921875E-4
1.424385975021342E9	0.0018157958984375	-5.340576171875E-4	-2.899169921875E-4
1.4243859750412395E9	0.0018157958984375	-5.340576171875E-4	7.781982421875E-4
1.4243859750611064E9	0.0028839111328125	-5.340576171875E-4	7.781982421875E-4
1.424385975081004E9	0.0018157958984375	-5.340576171875E-4	7.781982421875E-4
1.4243859751008708E9	0.0018157958984375	-5.340576171875E-4	0.0029144287109375
1.4243859751207683E9	0.0028839111328125	5.340576171875E-4	0.0018463134765625
1.4243859751406353E9	7.476806640625E-4	5.340576171875E-4	-2.899169921875E-4
1.4243859751605327E9	0.0018157958984375	-5.340576171875E-4	0.0018463134765625
1.4243859751803997E9	7.476806640625E-4	-5.340576171875E-4	7.781982421875E-4
1.4243859752002666E9	0.0028839111328125	-5.340576171875E-4	-2.899169921875E-4
1.424385975220164E9	0.0018157958984375	-5.340576171875E-4	7.781982421875E-4
